Year,Segment,Domain,Element,Basis,Mass_g_per_vehicle
2058,AB,PCB,Al,modelled,74.49111905229827
2058,AB,PCB,Au,modelled,0.797307491686733
2058,AB,PCB,Cu,modelled,284.1410275900735
2058,AB,PCB,Fe,modelled,43.24277524774385
2058,AB,PCB,Ni,modelled,11.853217933930742
2058,AB,PCB,Pb,modelled,9.756452614705774
2058,AB,PCB,Pd,modelled,0.4157833359256555
2058,AB,PCB,Sn,modelled,50.04377656343521
2058,AB,PCB,Zn,modelled,3.254506528704544
2058,AB,Sensors,Ag,static-2025,0.6077818336270258
2058,AB,Sensors,Al,static-2025,10.173703779353087
2058,AB,Sensors,As,static-2025,0.02067735973759192
2058,AB,Sensors,Au,static-2025,0.024082010675859362
2058,AB,Sensors,B,static-2025,0.05084856572201221
2058,AB,Sensors,Ba,static-2025,0.4380401690028811
2058,AB,Sensors,Co,static-2025,0.9715128524708169
2058,AB,Sensors,Cr,static-2025,1.0707382127122949
2058,AB,Sensors,Cu,static-2025,69.394766208022
2058,AB,Sensors,Dy,static-2025,0.026571542728908305
2058,AB,Sensors,Fe,static-2025,91.17709780509851
2058,AB,Sensors,Ga,static-2025,0.020682616109586768
2058,AB,Sensors,Ge,static-2025,0.001501528016123206
2058,AB,Sensors,In,static-2025,0.051132857527050886
2058,AB,Sensors,Li,static-2025,0.0014008442446865545
2058,AB,Sensors,Mn,static-2025,5.275394133407557
2058,AB,Sensors,Nd,static-2025,0.6188924952737236
2058,AB,Sensors,Ni,static-2025,6.4484590776233865
2058,AB,Sensors,Pb,static-2025,1.6969392008835948
2058,AB,Sensors,Pt,static-2025,0.0017482981656576717
2058,AB,Sensors,Si,static-2025,4.699240316672317
2058,AB,Sensors,Sn,static-2025,0.8108822130844012
2058,AB,Sensors,Ta,static-2025,0.04184983640411805
2058,AB,Sensors,Ti,static-2025,0.18020926898566872
2058,AB,Sensors,W,static-2025,0.006421485657835426
2058,AB,Sensors,Zn,static-2025,1.8653604037552363
2058,AB,Sensors,Zr,static-2025,0.25478122802657177
2058,AB,Wiring,Cu,modelled,18867.173771958587
2058,CD,Motors,Ag_ppm,scaled,0.4138033466915954
2058,CD,Motors,Al,scaled,30.52563775712978
2058,CD,Motors,As_ppm,scaled,0.008276096472190372
2058,CD,Motors,B,scaled,33.30524492506511
2058,CD,Motors,Bi_ppm,scaled,0.005791333777325585
2058,CD,Motors,C,scaled,7.269875210955236
2058,CD,Motors,Cd_ppm,scaled,0.001658504182438861
2058,CD,Motors,Co,scaled,135.28451281437148
2058,CD,Motors,Cu,scaled,4966.642954447629
2058,CD,Motors,Dy,scaled,124.2669242288966
2058,CD,Motors,Fe,scaled,21074.440991128136
2058,CD,Motors,Fe_ppm,scaled,0.016562545423629726
2058,CD,Motors,Ga,scaled,1.5137028450950096
2058,CD,Motors,Mn,scaled,48.3522938921255
2058,CD,Motors,Mn_ppm,scaled,0.0008280448105804801
2058,CD,Motors,Nb,scaled,7.570898700746861
2058,CD,Motors,Nd,scaled,923.4590783036775
2058,CD,Motors,Ni_ppm,scaled,0.016557169652050414
2058,CD,Motors,O_ppm,scaled,0.34352599968172504
2058,CD,Motors,P,scaled,5.766015891995243
2058,CD,Motors,P_ppm,scaled,0.004962291280712369
2058,CD,Motors,Pb_ppm,scaled,0.049680222216291293
2058,CD,Motors,Pr,scaled,15.148375659852118
2058,CD,Motors,S,scaled,3.3318806814938706
2058,CD,Motors,S_ppm,scaled,0.02484457243186391
2058,CD,Motors,Sb_ppm,scaled,0.006619945843358456
2058,CD,Motors,Se_ppm,scaled,0.004961531947806727
2058,CD,Motors,Si,scaled,251.44548455836355
2058,CD,Motors,Sn_ppm,scaled,0.003312352567419945
2058,CD,Motors,Tb,scaled,7.079665815487668
2058,CD,Motors,Te_ppm,scaled,0.00331053410822028
2058,CD,Motors,TotalMass,scaled,27479.272900806445
2058,CD,Motors,Zn_ppm,scaled,0.001653969269646783
2058,CD,PCB,Ag,modelled,4.641797834787965
2058,CD,PCB,Al,modelled,94.76967098993715
2058,CD,PCB,Au,modelled,1.0843202353770172
2058,CD,PCB,Cu,modelled,352.8797656749273
2058,CD,PCB,Fe,modelled,55.877676102137265
2058,CD,PCB,Ni,modelled,15.90239303718758
2058,CD,PCB,Pb,modelled,11.90072747739466
2058,CD,PCB,Pd,modelled,0.5725169914548511
2058,CD,PCB,Sn,modelled,66.71938987395262
2058,CD,PCB,Zn,modelled,4.0973917689036305
2058,CD,Sensors,Ag,static-2025,1.0040422937850013
2058,CD,Sensors,Al,static-2025,25.381163837861383
2058,CD,Sensors,As,static-2025,0.026235906125075287
2058,CD,Sensors,Au,static-2025,0.03360938020700168
2058,CD,Sensors,B,static-2025,0.10164592204704456
2058,CD,Sensors,Ba,static-2025,0.8387827210563901
2058,CD,Sensors,Co,static-2025,1.178163319714313
2058,CD,Sensors,Cr,static-2025,1.2955173016213009
2058,CD,Sensors,Cu,static-2025,98.95624584256456
2058,CD,Sensors,Dy,static-2025,0.07083661258543408
2058,CD,Sensors,Fe,static-2025,132.23534742709208
2058,CD,Sensors,Ga,static-2025,0.02625577518133533
2058,CD,Sensors,Ge,static-2025,0.0026980347746987984
2058,CD,Sensors,In,static-2025,0.13058781019089258
2058,CD,Sensors,Li,static-2025,0.005605205300557956
2058,CD,Sensors,Mn,static-2025,7.677327848828841
2058,CD,Sensors,Nd,static-2025,1.4848633834900868
2058,CD,Sensors,Ni,static-2025,7.979807828474516
2058,CD,Sensors,Pb,static-2025,5.101529133898619
2058,CD,Sensors,Pt,static-2025,0.004062999866960568
2058,CD,Sensors,Si,static-2025,7.165474084828744
2058,CD,Sensors,Sn,static-2025,1.252070944913973
2058,CD,Sensors,Ta,static-2025,0.059477643991652764
2058,CD,Sensors,Ti,static-2025,0.5473329813441806
2058,CD,Sensors,W,static-2025,0.012087559491846431
2058,CD,Sensors,Zn,static-2025,2.768695304709588
2058,CD,Sensors,Zr,static-2025,0.7652399562259045
2058,CD,Wiring,Cu,modelled,34376.98976163939
2058,EF,Motors,Ag_ppm,scaled,0.8594519520353907
2058,EF,Motors,Al,scaled,68.41921588177269
2058,EF,Motors,As_ppm,scaled,0.01718377471475155
2058,EF,Motors,B,scaled,68.92168582894158
2058,EF,Motors,Bi_ppm,scaled,0.01204017856737968
2058,EF,Motors,C,scaled,13.590265478603099
2058,EF,Motors,Cd_ppm,scaled,0.0034364942145742716
2058,EF,Motors,Co,scaled,489.36012632652785
2058,EF,Motors,Cu,scaled,10321.783192823666
2058,EF,Motors,Dy,scaled,436.7678847582379
2058,EF,Motors,Fe,scaled,41424.58915919008
2058,EF,Motors,Fe_ppm,scaled,0.034370507677672794
2058,EF,Motors,Ga,scaled,3.132865368965805
2058,EF,Motors,Mn,scaled,95.40728972872388
2058,EF,Motors,Mn_ppm,scaled,0.0017185881284548414
2058,EF,Motors,Nb,scaled,15.660010700679415
2058,EF,Motors,Nd,scaled,1911.0532747561224
2058,EF,Motors,Ni_ppm,scaled,0.034426505816762536
2058,EF,Motors,O_ppm,scaled,0.7140641631411113
2058,EF,Motors,P,scaled,12.68342865559563
2058,EF,Motors,P_ppm,scaled,0.010318504435062482
2058,EF,Motors,Pb_ppm,scaled,0.10334671770482637
2058,EF,Motors,Pr,scaled,31.32180633170024
2058,EF,Motors,S,scaled,6.6756727597059955
2058,EF,Motors,S_ppm,scaled,0.051620715335471704
2058,EF,Motors,Sb_ppm,scaled,0.01374280624126075
2058,EF,Motors,Se_ppm,scaled,0.01031637407606597
2058,EF,Motors,Si,scaled,551.650793625545
2058,EF,Motors,Sn_ppm,scaled,0.006871808199487361
2058,EF,Motors,Tb,scaled,24.6444799739617
2058,EF,Motors,Te_ppm,scaled,0.006886100991080015
2058,EF,Motors,TotalMass,scaled,54814.77003841408
2058,EF,Motors,Zn_ppm,scaled,0.0034394833318898655
2058,EF,PCB,Ag,modelled,5.220637802453249
2058,EF,PCB,Al,modelled,109.26541822449668
2058,EF,PCB,Au,modelled,1.28108650507847
2058,EF,PCB,Cu,modelled,404.03871082163954
2058,EF,PCB,Fe,modelled,66.19780236492402
2058,EF,PCB,Ni,modelled,19.315691615453527
2058,EF,PCB,Pb,modelled,13.473635093437396
2058,EF,PCB,Pd,modelled,0.6849068930425811
2058,EF,PCB,Sn,modelled,79.07785910424863
2058,EF,PCB,Zn,modelled,4.774507723186445
2058,EF,Sensors,Ag,static-2025,1.369249576879546
2058,EF,Sensors,Al,static-2025,36.731700911020866
2058,EF,Sensors,As,static-2025,0.05561113929625286
2058,EF,Sensors,Au,static-2025,0.04665892216070073
2058,EF,Sensors,B,static-2025,0.17447940428973757
2058,EF,Sensors,Ba,static-2025,1.0964663126283016
2058,EF,Sensors,Co,static-2025,1.4022044867454229
2058,EF,Sensors,Cr,static-2025,1.915665449291962
2058,EF,Sensors,Cu,static-2025,118.03127420741843
2058,EF,Sensors,Dy,static-2025,0.11821409744431796
2058,EF,Sensors,Fe,static-2025,163.43714278526167
2058,EF,Sensors,Ga,static-2025,0.05562085055109532
2058,EF,Sensors,Ge,static-2025,0.004528987007663839
2058,EF,Sensors,In,static-2025,0.17015247696047545
2058,EF,Sensors,Li,static-2025,0.005599810035484773
2058,EF,Sensors,Mn,static-2025,9.309674165908516
2058,EF,Sensors,Nd,static-2025,2.6506784355151085
2058,EF,Sensors,Ni,static-2025,9.623795259359136
2058,EF,Sensors,Pb,static-2025,5.6643796772145105
2058,EF,Sensors,Pt,static-2025,0.005766053334719774
2058,EF,Sensors,Si,static-2025,10.145498927559395
2058,EF,Sensors,Sn,static-2025,1.6474297081739453
2058,EF,Sensors,Ta,static-2025,0.06570280287807932
2058,EF,Sensors,Ti,static-2025,0.6055172644148101
2058,EF,Sensors,W,static-2025,0.017740480479114293
2058,EF,Sensors,Zn,static-2025,3.243831445052524
2058,EF,Sensors,Zr,static-2025,0.8505679861196306
2058,EF,Wiring,Cu,modelled,57290.67277210483
2059,AB,Motors,Ag_ppm,scaled,0.2141959398389208
2059,AB,Motors,Al,scaled,14.83647740117866
2059,AB,Motors,As_ppm,scaled,0.00428592445712342
2059,AB,Motors,B,scaled,17.151216203839677
2059,AB,Motors,Bi_ppm,scaled,0.003000559203121602
2059,AB,Motors,C,scaled,4.221542270526561
2059,AB,Motors,Cd_ppm,scaled,0.0008580811635218434
2059,AB,Motors,Co,scaled,16.93853426334822
2059,AB,Motors,Cu,scaled,2570.5039481929994
2059,AB,Motors,Dy,scaled,15.528826842234398
2059,AB,Motors,Fe,scaled,11619.72648066341
2059,AB,Motors,Fe_ppm,scaled,0.008553210616834086
2059,AB,Motors,Ga,scaled,0.7798742443983467
2059,AB,Motors,Mn,scaled,26.887082148833173
2059,AB,Motors,Mn_ppm,scaled,0.00042865109507501237
2059,AB,Motors,Nb,scaled,3.898204872354792
2059,AB,Motors,Nd,scaled,475.5490739058188
2059,AB,Motors,Ni_ppm,scaled,0.00857576127894656
2059,AB,Motors,O_ppm,scaled,0.17765628704292058
2059,AB,Motors,P,scaled,2.9317819884852314
2059,AB,Motors,P_ppm,scaled,0.0025688961328127983
2059,AB,Motors,Pb_ppm,scaled,0.02566784286629857
2059,AB,Motors,Pr,scaled,7.79256075376783
2059,AB,Motors,S,scaled,1.8355191865235343
2059,AB,Motors,S_ppm,scaled,0.012859611611012739
2059,AB,Motors,Sb_ppm,scaled,0.0034259231726715667
2059,AB,Motors,Se_ppm,scaled,0.002567294012148317
2059,AB,Motors,Si,scaled,124.19482108649417
2059,AB,Motors,Sn_ppm,scaled,0.0017132788401281259
2059,AB,Motors,Tb,scaled,0.7060188688407045
2059,AB,Motors,Te_ppm,scaled,0.0017144581164034189
2059,AB,Motors,TotalMass,scaled,14907.138254865396
2059,AB,Motors,Zn_ppm,scaled,0.0008563065407565379
2059,AB,PCB,Ag,modelled,3.733155986436372
2059,AB,PCB,Al,modelled,74.49085443018893
2059,AB,PCB,Au,modelled,0.7973061467233884
2059,AB,PCB,Cu,modelled,284.1368515481017
2059,AB,PCB,Fe,modelled,43.24234948887119
2059,AB,PCB,Ni,modelled,11.85312341093571
2059,AB,PCB,Pb,modelled,9.756451800666856
2059,AB,PCB,Pd,modelled,0.415782064995513
2059,AB,PCB,Sn,modelled,50.042747607583394
2059,AB,PCB,Zn,modelled,3.2545080519973086
2059,AB,Sensors,Ag,static-2025,0.6077818336270258
2059,AB,Sensors,Al,static-2025,10.173703779353087
2059,AB,Sensors,As,static-2025,0.02067735973759192
2059,AB,Sensors,Au,static-2025,0.024082010675859362
2059,AB,Sensors,B,static-2025,0.05084856572201221
2059,AB,Sensors,Ba,static-2025,0.4380401690028811
2059,AB,Sensors,Co,static-2025,0.9715128524708169
2059,AB,Sensors,Cr,static-2025,1.0707382127122949
2059,AB,Sensors,Cu,static-2025,69.394766208022
2059,AB,Sensors,Dy,static-2025,0.026571542728908305
2059,AB,Sensors,Fe,static-2025,91.17709780509851
2059,AB,Sensors,Ga,static-2025,0.020682616109586768
2059,AB,Sensors,Ge,static-2025,0.001501528016123206
2059,AB,Sensors,In,static-2025,0.051132857527050886
2059,AB,Sensors,Li,static-2025,0.0014008442446865545
2059,AB,Sensors,Mn,static-2025,5.275394133407557
2059,AB,Sensors,Nd,static-2025,0.6188924952737236
2059,AB,Sensors,Ni,static-2025,6.4484590776233865
2059,AB,Sensors,Pb,static-2025,1.6969392008835948
2059,AB,Sensors,Pt,static-2025,0.0017482981656576717
2059,AB,Sensors,Si,static-2025,4.699240316672317
2059,AB,Sensors,Sn,static-2025,0.8108822130844012
2059,AB,Sensors,Ta,static-2025,0.04184983640411805
2059,AB,Sensors,Ti,static-2025,0.18020926898566872
2059,AB,Sensors,W,static-2025,0.006421485657835426
2059,AB,Sensors,Zn,static-2025,1.8653604037552363
2059,AB,Sensors,Zr,static-2025,0.25478122802657177
2059,AB,Wiring,Cu,modelled,18805.571535372907
2059,CD,Motors,Ag_ppm,scaled,0.4150204112824183
2059,CD,Motors,Al,scaled,30.6154187439766
2059,CD,Motors,As_ppm,scaled,0.008300437850884065
2059,CD,Motors,B,scaled,33.40320119973292
2059,CD,Motors,Bi_ppm,scaled,0.005808367054920783
2059,CD,Motors,C,scaled,7.291257125262346
2059,CD,Motors,Cd_ppm,scaled,0.00166338211958054
2059,CD,Motors,Co,scaled,135.68240710775868
2059,CD,Motors,Cu,scaled,4981.250678922181
2059,CD,Motors,Dy,scaled,124.63241395849558
2059,CD,Motors,Fe,scaled,21136.424433521133
2059,CD,Motors,Fe_ppm,scaled,0.016611258629383518
2059,CD,Motors,Ga,scaled,1.5181548973766605
2059,CD,Motors,Mn,scaled,48.49450604495526
2059,CD,Motors,Mn_ppm,scaled,0.0008304802283378025
2059,CD,Motors,Nb,scaled,7.593165975294193
2059,CD,Motors,Nd,scaled,926.175125320366
2059,CD,Motors,Ni_ppm,scaled,0.016605867046764276
2059,CD,Motors,O_ppm,scaled,0.34453636688533124
2059,CD,Motors,P,scaled,5.782974705471201
2059,CD,Motors,P_ppm,scaled,0.0049768862061893866
2059,CD,Motors,Pb_ppm,scaled,0.049826340027582766
2059,CD,Motors,Pr,scaled,15.192929556700685
2059,CD,Motors,S,scaled,3.341680297738433
2059,CD,Motors,S_ppm,scaled,0.02491764445900605
2059,CD,Motors,Sb_ppm,scaled,0.006639416207103778
2059,CD,Motors,Se_ppm,scaled,0.004976124639959148
2059,CD,Motors,Si,scaled,252.18502762447213
2059,CD,Motors,Sn_ppm,scaled,0.0033220947482272274
2059,CD,Motors,Tb,scaled,7.100488292269886
2059,CD,Motors,Te_ppm,scaled,0.003320270940636063
2059,CD,Motors,TotalMass,scaled,27560.094021023382
2059,CD,Motors,Zn_ppm,scaled,0.0016588338688543302
2059,CD,PCB,Ag,modelled,4.641774322324083
2059,CD,PCB,Al,modelled,94.76901744839522
2059,CD,PCB,Au,modelled,1.0843110752203236
2059,CD,PCB,Cu,modelled,352.8765106025366
2059,CD,PCB,Fe,modelled,55.87702969471752
2059,CD,PCB,Ni,modelled,15.902184102642163
2059,CD,PCB,Pb,modelled,11.900648632214812
2059,CD,PCB,Pd,modelled,0.5725111861341268
2059,CD,PCB,Sn,modelled,66.71857725607444
2059,CD,PCB,Zn,modelled,4.097355426226711
2059,CD,Sensors,Ag,static-2025,1.0040422937850013
2059,CD,Sensors,Al,static-2025,25.381163837861383
2059,CD,Sensors,As,static-2025,0.026235906125075287
2059,CD,Sensors,Au,static-2025,0.03360938020700168
2059,CD,Sensors,B,static-2025,0.10164592204704456
2059,CD,Sensors,Ba,static-2025,0.8387827210563901
2059,CD,Sensors,Co,static-2025,1.178163319714313
2059,CD,Sensors,Cr,static-2025,1.2955173016213009
2059,CD,Sensors,Cu,static-2025,98.95624584256456
2059,CD,Sensors,Dy,static-2025,0.07083661258543408
2059,CD,Sensors,Fe,static-2025,132.23534742709208
2059,CD,Sensors,Ga,static-2025,0.02625577518133533
2059,CD,Sensors,Ge,static-2025,0.0026980347746987984
2059,CD,Sensors,In,static-2025,0.13058781019089258
2059,CD,Sensors,Li,static-2025,0.005605205300557956
2059,CD,Sensors,Mn,static-2025,7.677327848828841
2059,CD,Sensors,Nd,static-2025,1.4848633834900868
2059,CD,Sensors,Ni,static-2025,7.979807828474516
2059,CD,Sensors,Pb,static-2025,5.101529133898619
2059,CD,Sensors,Pt,static-2025,0.004062999866960568
2059,CD,Sensors,Si,static-2025,7.165474084828744
2059,CD,Sensors,Sn,static-2025,1.252070944913973
2059,CD,Sensors,Ta,static-2025,0.059477643991652764
2059,CD,Sensors,Ti,static-2025,0.5473329813441806
2059,CD,Sensors,W,static-2025,0.012087559491846431
2059,CD,Sensors,Zn,static-2025,2.768695304709588
2059,CD,Sensors,Zr,static-2025,0.7652399562259045
2059,CD,Wiring,Cu,modelled,34396.29571092271
2059,EF,Motors,Ag_ppm,scaled,0.8613710912314596
2059,EF,Motors,Al,scaled,68.57199463648031
2059,EF,Motors,As_ppm,scaled,0.01722214574353727
2059,EF,Motors,B,scaled,69.07558658909484
2059,EF,Motors,Bi_ppm,scaled,0.012067064047785656
2059,EF,Motors,C,scaled,13.620612272397914
2059,EF,Motors,Cd_ppm,scaled,0.0034441678381301136
2059,EF,Motors,Co,scaled,490.4528578017456
2059,EF,Motors,Cu,scaled,10344.831530373845
2059,EF,Motors,Dy,scaled,437.7431787990956
2059,EF,Motors,Fe,scaled,41517.089446784026
2059,EF,Motors,Fe_ppm,scaled,0.034447256340953844
2059,EF,Motors,Ga,scaled,3.139860995319727
2059,EF,Motors,Mn,scaled,95.6203323181036
2059,EF,Motors,Mn_ppm,scaled,0.0017224257017262794
2059,EF,Motors,Nb,scaled,15.69497919458458
2059,EF,Motors,Nd,scaled,1915.3206188894094
2059,EF,Motors,Ni_ppm,scaled,0.03450337952277969
2059,EF,Motors,O_ppm,scaled,0.7156586542825262
2059,EF,Motors,P,scaled,12.711750500715477
2059,EF,Motors,P_ppm,scaled,0.010341545451211482
2059,EF,Motors,Pb_ppm,scaled,0.103577488879716
2059,EF,Motors,Pr,scaled,31.391747305224687
2059,EF,Motors,S,scaled,6.690579404833672
2059,EF,Motors,S_ppm,scaled,0.05173598337098526
2059,EF,Motors,Sb_ppm,scaled,0.013773493655559039
2059,EF,Motors,Se_ppm,scaled,0.010339410335165502
2059,EF,Motors,Si,scaled,552.8826189277995
2059,EF,Motors,Sn_ppm,scaled,0.006887152811169574
2059,EF,Motors,Tb,scaled,24.6995106099068
2059,EF,Motors,Te_ppm,scaled,0.006901477518282929
2059,EF,Motors,TotalMass,scaled,54937.17033485309
2059,EF,Motors,Zn_ppm,scaled,0.003447163630085504
2059,EF,PCB,Ag,modelled,5.220635599356173
2059,EF,PCB,Al,modelled,109.26535768867942
2059,EF,PCB,Au,modelled,1.2810856486242364
2059,EF,PCB,Cu,modelled,404.0384157557525
2059,EF,PCB,Fe,modelled,66.19774279791368
2059,EF,PCB,Ni,modelled,19.315672312172634
2059,EF,PCB,Pb,modelled,13.473627719189956
2059,EF,PCB,Pd,modelled,0.6849063534204771
2059,EF,PCB,Sn,modelled,79.07778546559919
2059,EF,PCB,Zn,modelled,4.774504322216705
2059,EF,Sensors,Ag,static-2025,1.369249576879546
2059,EF,Sensors,Al,static-2025,36.731700911020866
2059,EF,Sensors,As,static-2025,0.05561113929625286
2059,EF,Sensors,Au,static-2025,0.04665892216070073
2059,EF,Sensors,B,static-2025,0.17447940428973757
2059,EF,Sensors,Ba,static-2025,1.0964663126283016
2059,EF,Sensors,Co,static-2025,1.4022044867454229
2059,EF,Sensors,Cr,static-2025,1.915665449291962
2059,EF,Sensors,Cu,static-2025,118.03127420741843
2059,EF,Sensors,Dy,static-2025,0.11821409744431796
2059,EF,Sensors,Fe,static-2025,163.43714278526167
2059,EF,Sensors,Ga,static-2025,0.05562085055109532
2059,EF,Sensors,Ge,static-2025,0.004528987007663839
2059,EF,Sensors,In,static-2025,0.17015247696047545
2059,EF,Sensors,Li,static-2025,0.005599810035484773
2059,EF,Sensors,Mn,static-2025,9.309674165908516
2059,EF,Sensors,Nd,static-2025,2.6506784355151085
2059,EF,Sensors,Ni,static-2025,9.623795259359136
2059,EF,Sensors,Pb,static-2025,5.6643796772145105
2059,EF,Sensors,Pt,static-2025,0.005766053334719774
2059,EF,Sensors,Si,static-2025,10.145498927559395
2059,EF,Sensors,Sn,static-2025,1.6474297081739453
2059,EF,Sensors,Ta,static-2025,0.06570280287807932
2059,EF,Sensors,Ti,static-2025,0.6055172644148101
2059,EF,Sensors,W,static-2025,0.017740480479114293
2059,EF,Sensors,Zn,static-2025,3.243831445052524
2059,EF,Sensors,Zr,static-2025,0.8505679861196306
2059,EF,Wiring,Cu,modelled,57339.34415340164
2060,AB,Motors,Ag_ppm,scaled,0.21494262583490328
2060,AB,Motors,Al,scaled,14.888197288649458
2060,AB,Motors,As_ppm,scaled,0.004300865168765198
2060,AB,Motors,B,scaled,17.21100525942638
2060,AB,Motors,Bi_ppm,scaled,0.003011019137790635
2060,AB,Motors,C,scaled,4.236258546181556
2060,AB,Motors,Cd_ppm,scaled,0.0008610724302503349
2060,AB,Motors,Co,scaled,16.997581910733242
2060,AB,Motors,Cu,scaled,2579.4647123520995
2060,AB,Motors,Dy,scaled,15.582960256461826
2060,AB,Motors,Fe,scaled,11660.232790198424
2060,AB,Motors,Fe_ppm,scaled,0.008583027067104253
2060,AB,Motors,Ga,scaled,0.7825928821902562
2060,AB,Motors,Mn,scaled,26.980810385364933
2060,AB,Motors,Mn_ppm,scaled,0.0004301453706905809
2060,AB,Motors,Nb,scaled,3.9117939954252248
2060,AB,Motors,Nd,scaled,477.20683564563024
2060,AB,Motors,Ni_ppm,scaled,0.008605656340714276
2060,AB,Motors,O_ppm,scaled,0.17827559598842604
2060,AB,Motors,P,scaled,2.9420021661212874
2060,AB,Motors,P_ppm,scaled,0.002577851292135367
2060,AB,Motors,Pb_ppm,scaled,0.025757320840669874
2060,AB,Motors,Pr,scaled,7.819725582345146
2060,AB,Motors,S,scaled,1.8419177974074055
2060,AB,Motors,S_ppm,scaled,0.012904440154032453
2060,AB,Motors,Sb_ppm,scaled,0.0034378659240527063
2060,AB,Motors,Se_ppm,scaled,0.002576243586486105
2060,AB,Motors,Si,scaled,124.6277636238204
2060,AB,Motors,Sn_ppm,scaled,0.0017192513217638603
2060,AB,Motors,Tb,scaled,0.7084800471555652
2060,AB,Motors,Te_ppm,scaled,0.0017204347089904664
2060,AB,Motors,TotalMass,scaled,14959.104465725666
2060,AB,Motors,Zn_ppm,scaled,0.0008592916211587713
2060,AB,PCB,Ag,modelled,3.733171369590206
2060,AB,PCB,Al,modelled,74.49100210484661
2060,AB,PCB,Au,modelled,0.7973104436203984
2060,AB,PCB,Cu,modelled,284.1349088897469
2060,AB,PCB,Fe,modelled,43.24234186225558
2060,AB,PCB,Ni,modelled,11.853161632248606
2060,AB,PCB,Pb,modelled,9.756498745375406
2060,AB,PCB,Pd,modelled,0.4157843785194047
2060,AB,PCB,Sn,modelled,50.0422748241365
2060,AB,PCB,Zn,modelled,3.2545314699742933
2060,AB,Sensors,Ag,static-2025,0.6077818336270258
2060,AB,Sensors,Al,static-2025,10.173703779353087
2060,AB,Sensors,As,static-2025,0.02067735973759192
2060,AB,Sensors,Au,static-2025,0.024082010675859362
2060,AB,Sensors,B,static-2025,0.05084856572201221
2060,AB,Sensors,Ba,static-2025,0.4380401690028811
2060,AB,Sensors,Co,static-2025,0.9715128524708169
2060,AB,Sensors,Cr,static-2025,1.0707382127122949
2060,AB,Sensors,Cu,static-2025,69.394766208022
2060,AB,Sensors,Dy,static-2025,0.026571542728908305
2060,AB,Sensors,Fe,static-2025,91.17709780509851
2060,AB,Sensors,Ga,static-2025,0.020682616109586768
2060,AB,Sensors,Ge,static-2025,0.001501528016123206
2060,AB,Sensors,In,static-2025,0.051132857527050886
2060,AB,Sensors,Li,static-2025,0.0014008442446865545
2060,AB,Sensors,Mn,static-2025,5.275394133407557
2060,AB,Sensors,Nd,static-2025,0.6188924952737236
2060,AB,Sensors,Ni,static-2025,6.4484590776233865
2060,AB,Sensors,Pb,static-2025,1.6969392008835948
2060,AB,Sensors,Pt,static-2025,0.0017482981656576717
2060,AB,Sensors,Si,static-2025,4.699240316672317
2060,AB,Sensors,Sn,static-2025,0.8108822130844012
2060,AB,Sensors,Ta,static-2025,0.04184983640411805
2060,AB,Sensors,Ti,static-2025,0.18020926898566872
2060,AB,Sensors,W,static-2025,0.006421485657835426
2060,AB,Sensors,Zn,static-2025,1.8653604037552363
2060,AB,Sensors,Zr,static-2025,0.25478122802657177
2060,AB,Wiring,Cu,modelled,18765.471214467332
2060,CD,Motors,Ag_ppm,scaled,0.41620032602947127
2060,CD,Motors,Al,scaled,30.702459243868155
2060,CD,Motors,As_ppm,scaled,0.008324036230050506
2060,CD,Motors,B,scaled,33.49816744385705
2060,CD,Motors,Bi_ppm,scaled,0.005824880406452629
2060,CD,Motors,C,scaled,7.311986375132415
2060,CD,Motors,Cd_ppm,scaled,0.0016681111619108022
2060,CD,Motors,Co,scaled,136.0681560220528
2060,CD,Motors,Cu,scaled,4995.412515244077
2060,CD,Motors,Dy,scaled,124.98674743027841
2060,CD,Motors,Fe,scaled,21196.515884956065
2060,CD,Motors,Fe_ppm,scaled,0.016658484906672766
2060,CD,Motors,Ga,scaled,1.5224710546138196
2060,CD,Motors,Mn,scaled,48.632377294845554
2060,CD,Motors,Mn_ppm,scaled,0.0008328413070749273
2060,CD,Motors,Nb,scaled,7.614753560549063
2060,CD,Motors,Nd,scaled,928.8082673514828
2060,CD,Motors,Ni_ppm,scaled,0.01665307799563191
2060,CD,Motors,O_ppm,scaled,0.3455158935041014
2060,CD,Motors,P,scaled,5.799415865836628
2060,CD,Motors,P_ppm,scaled,0.004991035634192077
2060,CD,Motors,Pb_ppm,scaled,0.04996799771908896
2060,CD,Motors,Pr,scaled,15.236123484390882
2060,CD,Motors,S,scaled,3.3511807891746357
2060,CD,Motors,S_ppm,scaled,0.02498848602573323
2060,CD,Motors,Sb_ppm,scaled,0.006658292254839304
2060,CD,Motors,Se_ppm,scaled,0.004990271902807544
2060,CD,Motors,Si,scaled,252.90199677825572
2060,CD,Motors,Sn_ppm,scaled,0.0033315395573931873
2060,CD,Motors,Tb,scaled,7.120675180961548
2060,CD,Motors,Te_ppm,scaled,0.0033297105646655474
2060,CD,Motors,TotalMass,scaled,27638.448146462873
2060,CD,Motors,Zn_ppm,scaled,0.0016635499803793613
2060,CD,PCB,Ag,modelled,4.6417625858773
2060,CD,PCB,Al,modelled,94.76866903356124
2060,CD,PCB,Au,modelled,1.0843063745452508
2060,CD,PCB,Cu,modelled,352.87455325153945
2060,CD,PCB,Fe,modelled,55.87667239043288
2060,CD,PCB,Ni,modelled,15.902072066342653
